userID ItemID FitRate StyleRate
522 79 1 4 
523 24 3 5 
524 69 1 2 
524 58 1 5 
524 85 5 5 
525 74 4 5 
525 34 1 1 
525 36 2 2 
525 14 1 5 
525 40 2 4 
526 62 5 1 
526 75 1 3 
526 25 1 2 
526 2 1 1 
526 95 2 2 
527 86 2 1 
527 48 2 4 
527 27 5 1 
527 85 4 5 
528 91 4 4 
529 91 3 2 
529 40 4 4 
529 82 3 3 
530 91 1 4 
531 31 1 3 
532 85 5 4 
532 61 1 4 
533 32 1 1 
533 47 5 5 
533 89 4 5 
534 20 5 4 
535 75 2 3 
535 8 1 3 
535 63 3 2 
535 92 4 4 
536 52 4 3 
536 39 5 4 
537 72 2 1 
537 46 1 2 
537 97 5 1 
538 29 1 4 
538 96 2 3 
538 81 3 2 
538 63 3 5 
539 26 3 2 
539 44 4 1 
540 80 3 3 
540 62 3 2 
540 5 5 4 
541 14 4 3 
542 65 2 3 
542 32 1 1 
542 61 4 1 
542 74 3 1 
542 95 3 3 
543 14 1 5 
543 29 1 2 
543 17 1 4 
544 59 3 1 
545 58 1 4 
545 9 2 4 
546 74 1 2 
546 7 3 2 
546 6 5 3 
547 84 4 5 
547 83 5 4 
547 95 3 1 
547 99 5 3 
548 79 4 1 
548 23 1 3 
548 2 3 4 
548 37 2 1 
548 18 2 1 
549 46 2 2 
550 60 1 3 
551 4 1 1 
551 30 1 3 
551 20 4 1 
551 74 4 5 
552 45 3 2 
552 38 5 1 
552 74 3 3 
552 43 1 5 
553 59 4 4 
553 60 3 5 
553 47 4 2 
553 69 4 5 
554 73 1 4 
554 9 2 5 
554 8 2 2 
554 53 4 1 
554 55 1 1 
555 98 4 3 
555 36 1 1 
555 96 3 5 
556 81 1 2 
556 92 1 2 
556 52 4 1 
557 22 2 4 
558 43 1 1 
559 33 1 4 
559 3 3 2 
559 34 1 2 
559 89 5 4 
560 27 4 3 
560 99 3 2 
560 81 3 4 
561 46 3 1 
561 81 4 3 
561 15 2 4 
561 77 1 1 
562 36 5 1 
562 95 1 3 
562 7 5 3 
562 43 2 3 
562 91 5 4 
563 72 2 3 
563 22 5 4 
564 13 4 1 
564 15 1 5 
564 18 2 1 
565 5 1 1 
566 97 1 3 
566 86 1 5 
566 99 2 2 
566 77 2 2 
566 51 3 1 
567 19 5 3 
568 38 1 2 
568 7 1 1 
568 19 5 1 
568 65 3 4 
568 69 3 4 
569 44 1 3 
569 17 5 5 
569 78 2 5 
570 1 4 5 
571 48 3 1 
572 74 2 4 
572 26 5 5 
573 84 3 1 
573 3 1 5 
573 42 5 4 
574 92 1 4 
575 60 4 2 
575 51 2 3 
575 26 4 2 
575 39 2 1 
575 17 1 5 
576 54 4 4 
577 85 5 2 
577 54 5 4 
577 80 4 4 
577 46 2 3 
578 99 2 2 
578 57 1 1 
578 52 2 4 
579 34 1 4 
579 21 2 2 
579 97 3 2 
579 15 2 1 
579 8 1 3 
580 29 4 3 
580 55 1 3 
581 40 1 3 
581 49 1 3 
581 84 5 1 
581 36 1 5 
581 11 3 5 
582 73 1 4 
583 100 1 5 
583 4 2 1 
584 45 1 3 
584 42 3 3 
585 47 3 2 
586 3 5 1 
586 15 5 3 
587 23 3 5 
587 48 5 5 
587 99 3 4 
588 77 3 5 
589 32 1 3 
590 86 5 1 
590 4 2 2 
590 74 5 3 
591 40 1 3 
591 39 4 2 
592 1 2 4 
592 64 2 3 
592 62 4 2 
592 60 2 1 
592 39 1 4 
593 27 3 1 
593 60 2 4 
593 89 5 3 
593 15 3 2 
593 59 2 3 
594 58 1 2 
594 15 3 2 
595 65 3 5 
595 26 4 3 
596 10 5 2 
596 85 3 5 
597 32 1 4 
597 61 1 1 
597 52 5 4 
598 19 4 3 
598 64 1 3 
598 75 5 1 
599 54 5 2 
600 24 5 2 
600 17 2 2 
600 97 3 4 
601 98 3 4 
601 28 5 2 
601 70 1 2 
601 34 1 5 
601 19 4 5 
602 75 4 1 
602 53 5 1 
602 7 1 1 
603 42 4 3 
603 92 3 2 
604 8 3 3 
604 60 5 2 
604 7 4 2 
604 66 2 2 
604 49 5 4 
605 39 2 4 
605 13 3 2 
605 82 4 1 
605 12 5 3 
606 74 3 2 
607 66 2 2 
607 58 3 3 
608 13 4 3 
608 82 3 1 
609 71 1 3 
609 47 5 2 
610 37 2 3 
610 52 3 2 
611 10 4 5 
611 30 4 1 
611 75 5 5 
611 40 4 2 
612 41 4 4 
613 75 2 4 
614 72 2 2 
614 8 4 5 
614 98 3 3 
615 77 1 5 
615 83 1 1 
615 93 3 5 
615 36 1 3 
616 94 4 5 
616 19 3 5 
617 53 5 4 
617 78 1 5 
618 62 1 2 
618 99 3 4 
619 35 4 4 
619 9 3 3 
619 82 4 3 
619 52 3 3 
619 23 3 1 
620 37 5 2 
620 15 2 3 
620 77 1 3 
621 84 2 5 
621 64 1 1 
621 26 3 4 
621 5 3 4 
622 46 5 3 
623 59 4 5 
623 16 4 5 
623 42 4 4 
623 15 1 5 
624 81 4 3 
624 13 1 4 
624 50 5 4 
624 98 5 3 
625 24 1 5 
625 94 2 3 
625 0 2 2 
625 1 5 1 
625 17 3 1 
626 36 5 2 
626 41 4 3 
626 78 5 3 
626 57 5 2 
627 81 4 3 
627 50 1 5 
627 8 3 5 
627 79 5 4 
628 35 1 1 
628 73 4 3 
628 43 4 4 
628 93 4 1 
629 89 1 3 
630 25 5 1 
630 49 1 5 
630 15 5 2 
630 13 1 2 
630 23 2 1 
631 19 1 5 
631 75 2 3 
631 43 4 4 
631 63 4 5 
631 41 2 2 
632 30 3 3 
632 58 2 5 
632 39 2 3 
633 78 5 2 
634 95 3 5 
634 10 3 3 
635 20 1 4 
635 89 1 5 
636 86 4 5 
636 32 1 4 
637 32 1 2 
637 94 4 5 
637 88 5 1 
637 82 2 4 
638 41 4 2 
638 15 2 3 
638 48 1 3 
639 44 1 4 
639 97 4 3 
639 27 3 3 
639 15 4 5 
639 89 1 5 
640 73 3 3 
640 15 3 1 
640 98 5 2 
640 31 1 4 
640 10 5 5 
641 76 1 2 
641 27 2 2 
641 94 3 5 
641 31 1 2 
642 35 3 5 
642 40 3 5 
642 98 1 1 
642 99 4 5 
642 45 1 4 
643 4 2 4 
643 51 1 5 
643 43 5 3 
643 29 3 1 
644 76 5 1 
644 0 1 3 
644 95 4 5 
644 28 2 2 
644 70 5 5 
645 23 3 3 
645 37 2 1 
645 88 4 5 
646 86 3 2 
646 68 3 5 
647 9 4 3 
648 34 5 4 
648 22 1 4 
648 80 4 4 
648 58 4 5 
648 59 2 4 
649 26 2 4 
649 93 4 3 
649 73 5 2 
649 56 5 2 
649 58 1 2 
650 61 2 3 
650 78 5 3 
650 62 1 1 
650 60 3 1 
650 35 2 1 
651 64 1 2 
652 6 3 5 
652 50 5 3 
652 75 1 2 
652 39 5 5 
653 19 2 2 
653 50 2 2 
654 100 5 4 
654 14 3 2 
655 98 2 5 
655 9 3 3 
655 79 5 1 
655 11 5 5 
656 37 5 1 
656 15 4 4 
656 18 4 2 
656 23 2 2 
657 9 4 2 
657 99 3 2 
658 84 4 3 
658 20 4 3 
659 83 4 4 
659 8 4 1 
659 55 3 2 
660 12 2 5 
661 42 5 2 
661 82 2 1 
661 1 1 5 
662 27 5 4 
662 49 4 1 
663 56 1 1 
664 17 4 1 
664 39 5 1 
665 7 4 1 
665 10 3 1 
665 10 1 4 
665 53 3 2 
666 46 1 3 
666 90 2 1 
667 23 4 5 
667 13 4 5 
668 79 4 5 
669 5 2 1 
669 88 3 2 
669 72 5 1 
670 56 2 4 
670 61 4 5 
671 51 1 5 
671 60 1 4 
671 79 4 1 
671 38 2 3 
672 13 1 5 
672 67 2 4 
672 2 2 4 
672 9 4 4 
673 1 3 2 
674 94 3 4 
674 32 5 3 
675 35 4 2 
675 49 4 2 
675 35 1 2 
675 26 2 1 
675 9 3 1 
676 8 4 4 
676 37 2 2 
676 7 1 4 
676 65 3 4 
676 37 4 4 
677 37 2 1 
678 72 4 2 
678 85 3 3 
678 26 2 5 
679 65 3 4 
679 35 1 3 
679 84 1 3 
679 18 3 5 
679 93 1 3 
680 90 5 3 
680 87 2 5 
680 17 3 5 
681 76 2 2 
681 15 5 1 
681 30 4 1 
681 4 3 4 
681 30 3 5 
682 59 3 2 
682 23 4 2 
683 46 3 2 
684 56 2 4 
684 77 3 1 
684 39 5 1 
684 96 5 2 
685 19 3 4 
685 55 3 3 
686 15 2 2 
686 16 2 3 
686 57 5 4 
686 14 5 2 
687 84 2 3 
688 70 2 2 
688 31 2 1 
688 0 2 1 
689 49 5 5 
689 30 2 3 
690 38 5 3 
691 54 4 4 
691 55 4 4 
692 99 1 1 
693 29 4 2 
694 44 3 4 
694 56 4 4 
694 63 2 5 
695 62 3 3 
695 28 3 2 
695 29 5 4 
696 96 5 5 
696 23 1 5 
696 44 3 5 
696 20 4 5 
697 31 3 1 
697 68 4 4 
697 15 5 5 
697 15 1 2 
697 14 1 5 
698 96 3 1 
698 26 2 4 
699 64 5 1 
699 28 5 3 
699 23 4 5 
699 4 2 5 
699 28 2 5 
700 74 2 1 
700 65 3 1 
700 78 3 4 
701 17 2 3 
701 92 1 4 
701 59 2 1 
701 82 3 2 
701 80 1 4 
702 40 4 3 
702 47 4 1 
702 90 2 3 
702 14 2 5 
702 33 4 4 
703 69 5 5 
703 32 3 5 
703 9 4 3 
703 9 2 5 
704 92 2 5 
704 46 3 2 
704 50 5 4 
705 70 1 1 
705 26 1 1 
705 8 3 4 
705 9 3 3 
705 80 5 2 
706 75 2 2 
706 25 2 3 
706 13 1 4 
706 85 4 5 
706 51 1 1 
707 96 2 4 
707 2 2 1 
707 10 2 3 
707 69 4 1 
708 21 3 3 
708 24 5 4 
708 3 2 2 
709 92 1 3 
709 77 4 5 
709 20 1 3 
710 95 2 5 
710 85 1 2 
711 25 1 5 
711 60 2 1 
712 55 5 1 
713 79 5 4 
713 53 5 2 
713 70 4 3 
714 39 1 5 
714 83 1 1 
714 55 5 1 
714 24 2 1 
714 30 5 5 
715 46 5 4 
715 56 4 5 
716 12 3 5 
716 31 5 5 
716 37 5 4 
716 34 2 1 
716 53 5 1 
717 44 4 5 
717 53 3 5 
717 70 3 2 
717 11 4 1 
717 80 1 2 
718 25 4 5 
718 35 1 2 
718 6 4 5 
718 35 2 3 
719 98 2 1 
719 12 2 2 
720 37 5 2 
720 62 4 1 
720 37 1 2 
721 99 4 2 
721 71 3 3 
721 24 2 3 
722 74 4 3 
722 53 1 2 
722 74 3 3 
723 43 3 1 
723 52 1 1 
723 23 3 3 
724 26 1 3 
724 13 1 3 
724 78 3 2 
724 34 3 2 
724 63 3 2 
725 20 1 4 
725 60 2 5 
726 20 2 1 
726 66 5 2 
727 95 3 5 
727 15 5 3 
728 65 5 4 
728 86 1 4 
729 37 4 3 
729 31 5 5 
730 94 3 5 
730 6 1 1 
731 47 5 5 
731 90 2 4 
732 4 4 1 
732 10 3 2 
732 21 3 2 
732 83 4 4 
733 78 4 5 
734 88 2 2 
734 60 5 1 
735 72 1 2 
736 90 4 2 
736 68 1 2 
736 90 5 5 
736 70 1 1 
737 54 4 4 
737 47 1 5 
737 34 1 4 
738 37 5 2 
739 7 2 5 
739 41 4 5 
740 78 3 3 
740 11 2 1 
741 81 5 3 
741 67 5 2 
742 43 4 5 
743 4 4 2 
743 0 5 4 
743 70 3 1 
744 91 5 3 
744 60 5 5 
745 13 4 4 
746 42 2 5 
746 77 1 4 
746 45 5 5 
746 63 3 4 
746 80 3 3 
747 7 3 3 
747 83 4 4 
747 97 2 4 
747 53 3 1 
747 2 4 2 
748 39 2 1 
748 88 1 5 
748 75 1 1 
749 30 1 4 
750 28 4 4 
750 80 3 4 
751 27 1 4 
751 91 2 1 
751 61 1 3 
751 94 5 5 
751 53 3 4 
752 26 5 1 
752 45 1 2 
752 40 3 3 
753 52 5 2 
753 26 4 5 
753 97 4 4 
753 61 2 5 
753 71 2 3 
754 45 1 1 
754 85 4 4 
754 44 3 2 
754 14 4 1 
754 14 4 5 
755 51 3 2 
755 83 5 3 
756 58 1 4 
756 77 5 2 
756 98 2 5 
756 25 4 5 
757 66 5 3 
757 72 4 1 
757 6 2 5 
758 28 4 1 
758 10 4 1 
758 32 3 4 
758 95 2 4 
759 66 2 3 
759 14 2 5 
759 27 5 1 
760 11 5 5 
760 10 1 1 
761 74 3 5 
761 67 4 4 
761 98 3 5 
761 47 1 5 
761 28 5 3 
762 36 5 2 
762 76 2 4 
762 77 5 2 
763 57 5 2 
763 93 3 5 
763 55 5 4 
763 32 1 4 
764 45 4 2 
764 78 3 2 
764 0 4 1 
765 24 2 4 
766 43 3 3 
766 98 5 3 
766 74 3 3 
766 93 2 1 
766 92 1 5 
767 74 2 3 
767 78 2 1 
767 78 4 3 
768 30 5 3 
768 40 5 5 
768 27 5 5 
768 53 4 5 
769 59 3 1 
769 19 1 1 
769 48 5 3 
769 80 1 1 
769 55 4 3 
770 14 2 2 
771 13 1 3 
771 3 3 4 
771 53 2 1 
771 42 5 4 
772 52 5 5 
772 83 3 3 
772 43 5 5 
773 61 5 2 
773 99 1 5 
773 55 5 2 
773 67 3 2 
773 63 2 4 
774 19 2 3 
774 86 1 1 
775 28 4 5 
776 28 3 2 
776 91 4 2 
776 71 2 5 
777 36 1 4 
778 91 3 3 
778 67 2 5 
778 21 2 2 
778 57 5 1 
779 44 5 5 
779 29 2 5 
780 77 2 1 
780 17 2 4 
780 0 4 2 
780 92 2 3 
780 80 4 5 
781 79 1 1 
781 90 4 2 
781 94 2 2 
781 13 2 4 
782 15 2 4 
782 72 3 1 
782 81 4 4 
782 96 3 5 
782 20 1 1 
783 32 1 1 
783 37 4 1 
783 67 1 5 
784 72 1 3 
784 53 1 1 
784 29 3 4 
785 16 5 1 
786 18 4 1 
786 11 2 5 
787 52 1 4 
787 57 4 1 
787 95 3 2 
788 35 2 2 
788 39 1 1 
788 100 2 1 
788 87 1 1 
788 84 3 1 
789 37 3 1 
790 68 4 1 
790 67 3 2 
791 25 5 1 
791 97 5 2 
791 40 1 1 
792 45 4 3 
792 91 1 2 
792 2 1 1 
792 6 3 2 
793 63 3 3 
793 18 5 3 
793 28 4 3 
794 38 4 1 
794 11 2 3 
794 59 1 5 
794 44 2 4 
794 75 1 1 
795 40 5 1 
795 38 3 3 
795 52 5 1 
796 29 5 2 
796 77 3 3 
796 67 1 4 
796 22 3 3 
797 52 1 4 
797 61 1 5 
797 20 3 3 
797 21 4 5 
797 34 5 4 
798 98 3 1 
798 2 2 1 
798 42 3 3 
798 77 3 2 
798 5 3 4 
799 47 5 2 
800 68 4 4 
800 85 2 4 
800 33 1 4 
801 19 4 1 
801 87 2 3 
802 60 5 4 
803 39 1 3 
803 53 3 1 
804 68 2 4 
804 8 2 1 
804 63 1 4 
805 32 2 1 
805 75 1 4 
805 0 4 2 
805 95 1 1 
806 61 4 4 
806 19 5 3 
806 78 1 5 
806 1 5 2 
807 81 4 4 
807 12 4 5 
807 94 2 4 
807 82 3 2 
807 72 2 1 
808 15 1 5 
808 27 4 3 
808 96 3 4 
808 32 4 1 
809 25 1 2 
809 65 3 1 
809 74 1 1 
809 12 5 3 
810 54 5 5 
810 100 2 5 
811 0 5 5 
811 53 4 2 
811 82 3 3 
811 33 1 3 
811 59 4 1 
812 25 2 3 
813 75 2 1 
813 24 2 2 
813 61 4 5 
813 0 4 5 
814 24 3 3 
814 78 5 2 
815 96 5 5 
815 52 1 2 
815 41 2 1 
815 25 4 1 
816 82 2 3 
816 35 2 1 
816 99 5 3 
817 11 3 1 
817 59 4 1 
818 49 5 2 
819 28 3 1 
819 91 4 3 
819 91 4 1 
819 44 4 2 
819 96 2 3 
820 56 2 3 
820 26 5 3 
820 24 3 2 
821 6 1 1 
822 49 3 1 
822 55 2 1 
822 88 3 2 
823 69 1 2 
823 74 5 2 
823 55 2 1 
824 25 2 1 
824 73 4 4 
824 31 5 3 
824 8 3 4 
824 91 5 3 
825 24 1 5 
825 29 5 1 
825 67 3 5 
825 3 5 4 
826 49 5 5 
826 86 2 4 
827 39 1 3 
827 27 1 1 
828 2 2 5 
828 0 3 2 
829 33 5 1 
829 97 2 3 
829 31 2 4 
830 76 1 5 
830 32 2 3 
831 85 4 3 
832 70 5 4 
832 46 4 4 
832 87 3 3 
833 35 2 4 
834 28 1 3 
834 90 1 5 
834 74 1 1 
834 74 2 3 
835 67 5 3 
835 32 1 3 
836 60 2 3 
836 72 4 4 
837 4 1 5 
837 37 3 5 
837 83 4 5 
838 71 1 2 
839 30 1 3 
839 82 3 5 
840 41 4 1 
840 65 3 2 
841 16 5 2 
841 17 2 1 
841 31 1 5 
842 42 2 4 
843 45 4 2 
844 52 2 4 
844 40 3 1 
844 56 5 1 
844 92 1 3 
845 7 4 1 
846 83 3 4 
846 92 5 4 
846 33 1 5 
847 50 5 2 
847 86 3 3 
848 24 3 3 
848 87 3 1 
848 63 2 5 
848 44 4 5 
849 57 2 4 
849 48 1 3 
850 32 4 3 
850 97 5 3 
850 51 4 1 
850 1 4 5 
850 94 3 3 
851 10 2 1 
851 62 3 4 
851 22 2 5 
852 55 4 2 
852 48 3 5 
852 76 1 3 
852 22 2 4 
853 53 1 1 
853 76 3 5 
854 11 2 1 
854 41 4 4 
854 13 4 3 
854 7 3 2 
855 6 5 3 
855 67 1 4 
855 52 4 4 
855 59 3 3 
855 52 3 3 
856 76 4 2 
856 53 3 5 
856 46 3 2 
857 85 3 3 
857 75 3 2 
857 78 5 3 
858 41 4 1 
858 8 4 3 
858 25 1 5 
858 5 4 5 
858 37 1 2 
859 0 1 4 
860 2 4 5 
861 43 4 3 
861 31 2 5 
861 25 5 5 
862 70 1 2 
863 61 1 3 
864 92 1 3 
865 67 1 4 
865 33 3 5 
865 44 2 4 
865 98 4 3 
866 37 3 3 
866 44 1 4 
866 58 3 5 
867 57 3 4 
867 48 2 2 
867 7 3 1 
867 15 5 1 
867 63 1 4 
868 51 5 5 
868 40 3 2 
869 1 1 3 
869 83 4 4 
869 49 4 4 
870 65 5 5 
871 82 1 3 
871 8 2 2 
871 15 2 3 
871 64 5 1 
871 98 5 5 
872 3 2 3 
872 48 4 5 
872 49 5 2 
872 49 5 3 
873 78 3 3 
874 19 5 3 
874 80 3 3 
874 46 2 2 
875 63 3 4 
876 48 4 5 
877 85 3 4 
878 60 4 4 
878 88 1 4 
878 33 4 4 
879 18 3 1 
880 67 1 1 
880 34 1 5 
880 52 3 1 
880 24 1 1 
880 98 4 2 
881 15 4 3 
881 47 4 4 
881 94 3 4 
881 82 2 5 
882 60 3 1 
883 11 4 5 
884 13 4 2 
884 78 5 3 
885 71 4 5 
885 49 2 5 
885 25 4 4 
885 12 2 1 
886 25 4 1 
886 74 2 2 
886 86 3 5 
886 67 1 5 
887 4 1 5 
888 67 2 1 
888 70 4 3 
888 85 5 3 
888 42 5 3 
888 59 1 2 
889 28 1 5 
889 84 2 4 
889 24 4 1 
889 34 3 4 
889 95 2 1 
890 33 2 2 
890 81 2 2 
890 56 1 3 
891 48 5 2 
892 81 3 4 
892 7 5 5 
892 49 3 2 
892 5 2 3 
892 18 4 2 
893 49 4 4 
893 77 4 4 
894 93 4 3 
894 74 3 3 
895 4 3 5 
896 33 2 3 
897 30 4 4 
898 11 1 3 
899 84 4 5 
899 53 3 2 
899 90 5 2 
900 59 3 5 
900 74 1 4 
901 48 2 5 
901 69 2 3 
902 98 5 2 
903 67 2 4 
903 8 3 5 
903 36 2 1 
903 5 4 2 
904 43 1 2 
904 81 1 4 
904 18 2 3 
904 96 1 1 
905 13 4 4 
906 82 2 3 
906 67 3 2 
906 49 1 4 
907 87 5 5 
907 13 2 5 
907 11 1 5 
908 4 1 4 
908 75 5 3 
908 37 2 3 
909 40 3 4 
910 2 3 5 
910 96 1 5 
910 39 1 1 
911 36 2 3 
911 34 4 3 
911 30 4 5 
911 14 2 1 
912 1 4 2 
912 75 5 2 
913 7 5 2 
913 18 3 3 
913 10 5 1 
913 50 4 3 
913 22 5 2 
914 0 2 5 
914 84 2 3 
914 2 4 3 
914 88 3 1 
914 91 3 4 
915 90 1 3 
915 15 5 4 
916 31 1 1 
916 10 4 3 
916 32 5 1 
917 4 2 2 
917 68 4 5 
917 84 3 4 
918 7 5 3 
918 79 5 3 
919 6 3 2 
919 2 2 2 
919 49 3 4 
919 99 5 5 
920 69 5 1 
920 23 2 1 
920 22 5 4 
920 76 2 4 
920 77 2 1 
921 23 3 3 
921 62 4 1 
922 41 4 4 
923 27 1 5 
923 0 1 2 
923 17 3 1 
924 51 1 5 
924 44 3 1 
925 91 3 1 
925 7 1 3 
926 72 1 5 
926 7 1 5 
926 49 4 4 
926 24 5 5 
926 4 3 1 
927 86 2 3 
927 61 1 1 
928 93 1 5 
929 51 4 5 
929 18 2 2 
929 44 5 1 
929 36 4 2 
930 20 3 5 
930 84 1 3 
930 69 1 4 
930 41 1 3 
930 63 1 1 
931 30 3 1 
931 66 3 3 
931 69 3 4 
932 82 3 5 
932 20 3 4 
932 50 2 3 
932 19 4 3 
932 99 1 4 
933 31 1 3 
933 18 2 2 
934 36 4 2 
934 49 2 4 
934 72 1 4 
935 89 2 1 
935 22 1 2 
935 89 2 4 
935 29 5 3 
936 1 4 2 
936 8 3 1 
936 70 1 5 
936 88 5 2 
937 6 3 5 
937 22 4 2 
937 77 1 2 
938 8 3 2 
939 52 4 3 
940 51 3 2 
940 69 2 4 
941 48 1 3 
941 34 2 2 
941 37 2 2 
942 6 5 1 
942 100 2 4 
942 24 1 1 
942 23 2 5 
943 32 4 2 
943 84 4 1 
943 13 5 5 
943 57 5 3 
944 35 2 4 
944 26 5 1 
944 13 3 1 
945 71 3 3 
945 17 5 3 
945 69 3 4 
946 49 3 5 
946 83 1 2 
946 84 2 2 
947 42 2 3 
947 39 5 4 
947 60 1 4 
947 46 1 4 
947 93 3 3 
948 94 1 3 
948 69 2 3 
948 13 1 5 
949 71 3 1 
949 65 2 3 
949 40 3 3 
949 16 3 4 
950 89 2 2 
950 83 5 4 
950 2 3 1 
951 87 1 1 
951 46 3 3 
951 45 4 5 
951 59 4 5 
951 79 1 2 
952 65 1 5 
952 15 2 1 
952 83 2 4 
952 48 2 4 
953 8 5 4 
953 22 1 1 
953 4 2 5 
954 8 4 2 
954 63 4 3 
954 33 1 4 
954 68 4 1 
954 28 3 3 
955 83 1 1 
955 91 2 4 
956 22 1 4 
956 97 1 2 
956 96 4 4 
956 15 3 1 
956 13 1 2 
957 18 3 1 
957 87 5 3 
957 62 4 4 
958 3 2 3 
958 42 5 1 
958 25 5 1 
958 28 4 5 
958 7 4 5 
959 55 3 1 
959 7 4 3 
959 60 5 2 
959 18 1 4 
960 29 4 5 
961 18 3 5 
961 91 5 3 
962 35 2 5 
962 59 2 4 
962 17 4 4 
963 28 1 1 
963 23 4 4 
963 88 2 5 
964 42 4 5 
964 66 2 1 
965 45 5 2 
966 82 4 5 
967 2 1 1 
967 91 1 2 
968 66 3 2 
968 56 5 1 
968 26 5 3 
968 65 5 1 
969 99 2 1 
970 29 3 2 
970 72 2 3 
971 73 2 4 
971 66 4 2 
971 16 5 3 
971 58 1 2 
972 88 2 1 
972 19 4 3 
972 67 2 4 
972 28 5 5 
973 65 3 2 
973 63 3 2 
973 21 3 3 
974 3 5 3 
974 60 4 1 
974 20 5 3 
975 6 1 1 
975 53 2 5 
976 16 3 2 
976 88 4 4 
977 52 2 1 
977 49 4 3 
977 4 4 5 
978 35 5 5 
978 18 1 5 
978 42 3 3 
978 92 3 3 
979 64 2 4 
979 82 3 5 
979 38 3 1 
980 65 5 2 
980 78 3 2 
980 22 1 4 
980 89 2 3 
980 41 2 4 
981 28 3 4 
981 76 2 5 
981 30 4 4 
982 75 4 3 
982 69 2 1 
983 88 4 3 
983 33 1 4 
983 28 3 4 
983 52 4 2 
984 54 2 4 
984 3 5 5 
984 59 2 2 
984 69 3 1 
984 69 1 5 
985 77 2 5 
985 90 4 2 
985 10 5 2 
985 66 3 3 
986 22 5 5 
986 55 2 1 
986 71 5 5 
986 21 5 3 
987 77 2 4 
987 20 5 3 
987 23 4 4 
987 86 3 5 
987 46 2 2 
988 32 3 4 
988 21 5 2 
988 16 3 1 
988 35 5 4 
989 3 3 2 
989 2 1 1 
989 95 1 1 
989 24 3 4 
990 76 4 2 
990 83 3 5 
990 52 5 1 
990 3 3 5 
991 32 5 5 
991 19 2 4 
991 62 3 5 
991 38 5 2 
991 39 2 5 
992 87 5 3 
992 81 4 2 
993 75 1 3 
993 69 2 2 
993 28 2 5 
993 41 2 4 
994 94 4 1 
994 79 5 2 
994 78 3 1 
994 28 2 2 
995 60 2 4 
995 19 1 3 
995 44 1 3 
995 62 5 4 
995 11 2 1 
996 66 1 2 
996 35 3 3 
996 29 1 1 
996 82 5 2 
996 80 5 4 
997 53 4 4 
997 55 4 3 
997 92 2 4 
998 60 4 1 
998 82 4 4 
999 70 2 3 
999 56 1 4 
999 41 2 5 
999 67 3 4 
1000 39 4 1 
1001 60 4 1 
1001 82 1 5 
1001 2 3 3 
1001 22 4 1 
1002 36 3 1 
1002 90 5 3 
1002 47 3 5 
1002 35 5 4 
1003 15 5 5 
1003 84 4 5 
1003 67 1 5 
1003 49 4 2 
1004 93 5 4 
1004 37 4 5 
1005 80 5 5 
1005 17 3 4 
1005 43 3 5 
1006 72 4 2 
1006 76 4 5 
1007 78 4 3 
1007 7 3 1 
1008 98 5 1 
1009 7 1 2 
1009 5 1 4 
1009 60 3 3 
1010 3 5 5 
1011 93 1 1 
1012 8 1 2 
1012 45 4 2 
1012 68 1 4 
1012 95 3 4 
1013 50 5 3 
1013 95 2 5 
1014 57 2 3 
1014 57 5 2 
1015 100 3 3 
1015 33 3 3 
1016 83 5 3 
1017 66 4 2 
1017 4 5 1 
1017 70 2 5 
1018 54 5 3 
1018 62 1 3 
1018 87 5 3 
1018 34 4 1 
1019 67 5 1 
1020 27 4 3 
1021 97 2 3 
1022 66 2 1 
1022 86 5 2 
1022 78 4 2 
1022 49 2 1 
1022 34 1 1 
1023 15 2 2 
1024 51 2 4 
1024 62 4 3 
1025 73 3 4 
1025 19 1 2 
1025 39 2 5 
1025 71 1 4 
1025 37 2 4 
1026 59 5 3 
1026 63 5 3 
1026 97 3 1 
1026 49 2 2 
1026 92 2 2 
1027 4 5 1 
1027 73 3 2 
1028 66 2 3 
1028 41 3 1 
1028 42 2 2 
1028 38 4 3 
1028 17 4 3 
1029 29 2 4 
1029 50 2 2 
1029 49 5 4 
1030 56 1 5 
1031 1 1 2 
1032 68 3 5 
1032 89 5 2 
1032 49 5 3 
1033 53 3 4 
1033 23 5 2 
1033 33 1 2 
1033 25 1 1 
1033 27 4 3 
1034 10 2 1 
1034 51 2 3 
1034 29 5 2 
1034 11 2 2 
1034 13 1 3 
1035 18 4 2 
1035 59 3 1 
1036 95 3 4 
1037 66 2 4 
1038 38 5 3 
1038 1 5 4 
1038 27 2 5 
1038 98 4 1 
1038 40 4 5 
1039 76 3 1 
1039 44 4 4 
1039 63 1 1 
1039 92 2 3 
1040 91 5 5 
1040 18 1 2 
1040 64 1 2 
1041 82 2 4 
1041 18 1 3 
1041 89 2 2 
1041 78 1 5 
1041 13 1 1 
1042 39 1 2 
1042 52 5 1 
1042 80 2 1 
1042 75 5 1 
1042 95 2 4 
1043 62 1 4 
1044 7 1 3 
1044 70 1 3 
1044 90 5 4 
1044 37 4 3 
1045 6 5 3 
1045 96 5 1 
1045 77 1 1 
1045 45 4 3 
1046 44 2 1 
1046 76 3 3 
1046 86 5 3 
1046 23 2 3 
1046 84 1 1 
1047 88 5 5 
1047 14 5 3 
1048 47 2 2 
1048 42 1 5 
1048 19 2 2 
1048 18 4 5 
1048 68 4 1 
1049 42 2 5 
1049 52 4 4 
1049 14 5 5 
